"id","subdistrict_id","postcode"
"1491","909","75685"
"1492","910","75683"
"1493","911","75684"
"1494","912","75555"
"1495","913","75683"
"1496","914","29431"
"1498","914","29432"
"1499","914","29433"
"1500","914","29461"
"1497","914","29464"
"1504","915","29465"
"1501","915","29466"
"1502","915","29467"
"1503","915","29468"
"1507","916","29425"
"1508","916","29426"
"1505","916","29427"
"1506","916","29428"
"1509","917","29452"
"1511","917","29453"
"1510","917","29454"
"1514","918","29412"
"1512","918","29413"
"1513","918","29414"
"1515","918","29416"
"1517","919","29471"
"1519","919","29472"
"1518","919","29473"
"1516","919","29474"
"1521","919","29475"
"1520","919","29476"
"1527","920","29481"
"1526","920","29482"
"1522","920","29483"
"1523","920","29484"
"1528","920","29485"
"1524","920","29486"
"1525","920","29487"
"1529","921","29432"
"1530","921","29441"
"1531","921","29443"
"1532","921","29444"
"1533","921","29445"
"1535","922","29433"
"1534","922","29437"
"1536","923","29439"
"1538","924","29432"
"1537","924","29458"
"1540","925","29422"
"1541","925","29424"
"1539","925","29438"
"1542","926","29872"
"1543","927","29874"
"1544","928","29873"
"1545","929","29871"
"1546","930","29875"
"1547","931","29872"
"1548","932","29872"
"1549","933","29871"
"1550","934","29871"
"1551","935","29782"
"1552","936","29783"
"1553","937","29783"
"1554","938","29783"
"1555","939","29783"
"1556","940","29792"
"1557","941","29792"
"1558","942","29784"
"1559","943","29783"
"1560","944","29781"
"1561","945","29791"
"1562","946","29791"
"1563","947","29791"
"1564","948","29781"
"1565","949","29783"
"1566","950","29783"
"1567","951","29783"
"1568","952","29781"
"1569","953","29664"
"1570","954","29661"
"1571","955","29662"
"1572","956","29662"
"1573","957","29662"
"1574","958","29664"
"1575","959","29663"
"1576","960","29663"
"1577","961","29664"
"1578","962","29662"
"1579","963","29664"
"1580","964","29662"
"1581","965","29783"
"1585","966","23231"
"1582","966","23232"
"1584","966","23233"
"1583","966","23234"
"1589","967","23230"
"1590","967","23234"
"1586","967","23235"
"1587","967","23236"
"1588","967","23241"
"1592","968","23238"
"1591","968","23239"
"1595","969","23241"
"1596","969","23242"
"1597","969","23243"
"1593","969","23244"
"1594","969","23245"
"1601","970","23244"
"1598","970","23245"
"1600","970","23246"
"1602","970","23247"
"1599","970","23248"
"1603","970","23249"
"1607","971","23121"
"1608","971","23122"
"1610","971","23123"
"1605","971","23124"
"1606","971","23125"
"1604","971","23126"
"1609","971","23127"
"1611","972","23128"
"1612","972","23129"
"1613","972","23231"
"1614","972","23242"
"1617","973","23111"
"1619","973","23112"
"1616","973","23114"
"1618","973","23115"
"1615","973","23116"
"1620","974","23117"
"1622","974","23118"
"1621","974","23119"
"1623","975","24410"
"1625","975","24413"
"1626","975","24414"
"1624","975","24415"
"1627","975","24451"
"1628","976","24410"
"1629","976","24412"
"1631","976","24414"
"1630","976","24416"
"1633","977","24411"
"1632","977","24416"
"1634","978","24411"
"1635","979","24415"
"1636","980","24352"
"1641","981","24311"
"1640","981","24313"
"1639","981","24314"
"1638","981","24315"
"1637","981","24351"
"1642","982","24375"
"1643","983","24352"
"1645","984","23911"
"1649","984","23912"
"1650","984","23913"
"1648","984","23915"
"1644","984","23917"
"1647","984","23918"
"1646","984","23919"
"1651","985","23352"
"1652","986","23373"
"1653","987","23363"
"1654","988","23371"
"1655","989","23372"
"1656","990","23353"
"1657","990","23354"
"1658","991","23354"
"1659","992","23381"
"1660","993","23362"
"1661","994","23351"
"1662","995","23361"
"1663","996","23371"
"1664","997","23373"
"1665","998","23352"
"1666","999","23371"
"1667","1000","23363"
"1668","1000","23372"
"1669","1001","23363"
"1670","1002","23952"
"1671","1003","23353"
"1672","1004","23391"
"1673","1005","23951"
"1674","1006","23362"
"1675","1006","23371"
"1676","1006","23372"
"1677","1007","24263"
"1678","1008","24261"
"1679","1009","24262"
"1680","1010","24264"
"1681","1011","24356"
"1682","1012","24357"
"1683","1013","24261"
"1684","1014","24261"
"1685","1015","24251"
"1686","1016","24251"
"1687","1017","24251"
"1688","1018","24356"
"1689","1019","24263"
"1690","1020","24261"
"1691","1021","24261"
"1692","1022","24263"
"1693","1023","24251"
"1694","1024","24652"
"1696","1025","24651"
"1695","1025","24671"
"1697","1026","24661"
"1698","1027","24673"
"1699","1028","24673"
"1700","1029","24673"
"1701","1030","24651"
"1702","1030","24671"
"1703","1031","24671"
"1704","1032","24653"
"1705","1033","24651"
"1706","1034","24678"
"1707","1035","24661"
"1708","1035","24673"
"1709","1036","24673"
"1710","1037","24671"
"1711","1038","24652"
"1712","1039","24651"
"1713","1039","24652"
"1714","1040","23681"
"1715","1041","23652"
"1716","1042","23681"
"1717","1042","23683"
"1718","1043","23654"
"1719","1044","23652"
"1720","1045","23652"
"1723","1046","23611"
"1725","1046","23612"
"1728","1046","23613"
"1724","1046","23614"
"1727","1046","23615"
"1726","1046","23616"
"1722","1046","23617"
"1721","1046","23618"
"1729","1047","23682"
"1730","1048","23682"
"1731","1049","23681"
"1732","1050","23681"
"1733","1051","23615"
"1735","1052","24111"
"1734","1052","24112"
"1740","1052","24113"
"1738","1052","24114"
"1739","1052","24115"
"1741","1052","24116"
"1737","1052","24118"
"1736","1052","24119"
"1742","1053","24152"
"1743","1054","24162"
"1744","1055","24167"
"1745","1056","24183"
"1746","1057","24171"
"1747","1058","24182"
"1748","1059","24163"
"1750","1060","24152"
"1749","1060","24153"
"1751","1061","24173"
"1752","1062","24161"
"1753","1063","24172"
"1754","1064","24151"
"1755","1065","24164"
"1756","1066","24181"
"1757","1067","24166"
"1758","1068","24174"
"1759","1069","24165"
"1760","1070","24183"
"1761","1071","24152"
"1762","1072","24186"
"1763","1073","24173"
"1764","1074","24165"
"1765","1075","24552"
"1766","1076","24571"
"1767","1077","24563"
"1768","1078","24561"
"1769","1079","24562"
"1770","1080","24563"
"1771","1081","24561"
"1772","1082","24562"
"1773","1083","24563"
"1776","1084","24517"
"1775","1084","24518"
"1774","1084","24519"
"1777","1085","24562"
"1778","1086","24568"
"1784","1087","24511"
"1780","1087","24512"
"1779","1087","24513"
"1783","1087","24514"
"1781","1087","24515"
"1782","1087","24516"
"1785","1088","24562"
"1786","1089","23711"
"1791","1089","23712"
"1793","1089","23713"
"1788","1089","23714"
"1790","1089","23715"
"1789","1089","23716"
"1787","1089","23717"
"1792","1089","23718"
"1794","1090","23773"
"1795","1091","23771"
"1796","1092","23772"
"1797","1093","23761"
"1798","1094","23754"
"1799","1095","23752"
"1800","1096","23774"
"1801","1097","23773"
"1802","1098","23772"
"1803","1099","23772"
"1804","1100","23757"
"1805","1101","23758"
"1806","1102","23755"
"1807","1103","23774"
"1808","1103","23776"
"1809","1104","23753"
"1810","1105","23773"
"1811","1106","23774"
"1815","1107","23511"
"1816","1107","23512"
"1817","1107","23513"
"1812","1107","23514"
"1818","1107","23515"
"1819","1107","23516"
"1813","1107","23517"
"1814","1107","23518"
"1825","1108","23521"
"1824","1108","23522"
"1823","1108","23523"
"1820","1108","23524"
"1821","1108","23525"
"1826","1108","23526"
"1822","1108","23527"
"1827","1108","23528"
"1828","1108","23529"
"1829","1109","23764"
"1830","1110","23767"
"1831","1111","23766"
"1832","1112","23762"
"1833","1113","23765"
"1834","1114","23763"
"1835","1115","23764"
"1836","1116","23763"
"1837","1117","23762"
"1838","1118","23654"
"1839","1119","23657"
"1840","1120","23653"
"1841","1121","23656"
"1842","1122","23655"
"1843","1123","23653"
"1844","1124","23656"
"1845","1125","23657"
"1846","1126","23653"
"1847","1127","24785"
"1848","1128","24784"
"1849","1129","24784"
"1850","1130","24784"
"1851","1131","24791"
"1852","1132","24783"
"1853","1133","24785"
"1854","1134","24784"
"1855","1135","24784"
"1856","1136","24784"
"1857","1137","24791"
"1858","1138","24475"
"1859","1139","24472"
"1860","1140","24476"
"1861","1141","24477"
"1862","1142","24471"
"1863","1143","24474"
"1864","1144","24473"
"1865","1145","24478"
"1866","1146","24477"
"1867","1147","24476"
"1868","1148","24478"
"1869","1149","24472"
"1870","1150","24454"
"1871","1151","24458"
"1872","1152","24452"
"1873","1153","24455"
"1874","1154","24455"
"1875","1155","24454"
"1876","1156","24457"
"1877","1157","24457"
"1878","1158","24458"
"1879","1159","24456"
"1880","1160","24458"
"1881","1161","24454"
"1882","1162","24453"
"1883","1163","24453"
"1884","1164","24453"
"1885","1165","24452"
"1886","1166","24453"
"1887","1167","24461"
"1888","1168","24458"
"1889","1169","24458"
"1890","1170","24458"
"1891","1171","24461"
"1892","1172","24456"
"1893","1173","24454"
"1894","1174","24382"
"1895","1175","24392"
"1896","1176","24392"
"1897","1177","24352"
"1898","1178","24354"
"1899","1179","24371"
"1900","1180","24394"
"1901","1181","24386"
"1902","1182","24372"
"1903","1183","24355"
"1904","1184","24385"
"1905","1185","24376"
"1906","1186","24386"
"1907","1187","24374"
"1908","1188","24377"
"1909","1189","24393"
"1910","1190","24313"
"1911","1191","24381"
"1912","1192","24373"
"1913","1193","24385"
"1914","1193","24386"
"1915","1194","24394"
"1916","1195","24391"
"1917","1196","24386"
"1918","1197","24376"
"1919","1198","24391"
"1920","1199","24373"
"1921","1200","24376"
"1922","1201","24582"
"1923","1202","24581"
"1924","1203","24582"
"1925","1204","24553"
"1926","1205","24553"
"1927","1206","24581"
"1928","1207","24582"
"1929","1208","24582"
"1930","1209","24553"
"1931","1210","24582"
"1932","1211","24655"
"1933","1212","24655"
"1934","1213","24655"
"1935","1214","24654"
"1936","1215","24656"
"1937","1216","24655"
"1938","1217","24653"
"1939","1218","24653"
"1940","1219","24655"
"1941","1220","24656"
"1942","1221","24654"
"1943","1222","23671"
"1944","1223","23672"
"1945","1224","23662"
"1946","1225","23661"
"1947","1226","23671"
"1948","1227","23671"
"1949","1228","23661"
"1950","1229","23661"
"1951","1230","23672"
"1952","1231","23662"
"1953","1232","24186"
"1954","1233","24187"
"1955","1234","24186"
"1956","1235","24188"
"1957","1236","24186"
"1958","1237","24184"
"1959","1238","24185"
"1960","1239","24185"
"1961","1240","23893"
"1962","1241","23893"
"1963","1242","23894"
"1964","1243","23891"
"1965","1244","23892"
"1966","1245","23891"
"1967","1246","23891"
"1968","1247","23892"
"1969","1248","23894"
"1970","1249","23891"
"1971","1250","24782"
"1972","1251","24782"
"1973","1252","24786"
"1974","1253","24782"
"1975","1254","24782"
"1980","1255","45141"
"1979","1255","45142"
"1977","1255","45143"
"1978","1255","45144"
"1976","1255","45145"
"1981","1256","45121"
"1983","1256","45122"
"1982","1256","45123"
"1985","1257","45131"
"1987","1257","45132"
"1984","1257","45133"
"1986","1257","45134"
"1989","1258","45111"
"1990","1258","45112"
"1991","1258","45113"
"1988","1258","45114"
"1992","1259","45115"
"1995","1259","45116"
"1994","1259","45117"
"1993","1259","45118"
"2001","1260","45211"
"2000","1260","45212"
"1998","1260","45213"
"1996","1260","45214"
"1997","1260","45215"
"2002","1260","45216"
"2003","1260","45218"
"1999","1260","45219"
"2004","1261","45256"
"2005","1262","45217"
"2006","1262","45285"
"2007","1263","45272"
"2008","1264","45255"
"2009","1265","45262"
"2010","1266","45263"
"2011","1267","45264"
"2012","1268","45273"
"2013","1269","45282"
"2015","1270","45213"
"2014","1270","45254"
"2016","1271","45283"
"2017","1272","45274"
"2018","1273","45284"
"2019","1274","45265"
"2020","1275","45261"
"2021","1276","45252"
"2022","1277","45253"
"2023","1278","45281"
"2024","1279","45257"
"2025","1280","45271"
"2026","1281","45365"
"2027","1282","45258"
"2028","1283","45264"
"2029","1284","45283"
"2034","1285","45221"
"2035","1285","45222"
"2031","1285","45223"
"2036","1285","45224"
"2033","1285","45225"
"2032","1285","45226"
"2030","1285","45227"
"2037","1286","45274"
"2038","1287","45262"
"2040","1288","45213"
"2039","1288","45219"
"2041","1288","45227"
"2042","1288","45228"
"2043","1288","45229"
"2044","1289","45257"
"2045","1290","45272"
"2047","1291","45511"
"2053","1291","45512"
"2049","1291","45513"
"2046","1291","45514"
"2052","1291","45515"
"2051","1291","45516"
"2048","1291","45517"
"2050","1291","45518"
"2054","1292","45591"
"2055","1292","45593"
"2056","1293","45587"
"2057","1294","45588"
"2058","1295","45595"
"2059","1296","45552"
"2060","1297","45556"
"2061","1298","45585"
"2062","1299","45582"
"2063","1300","45565"
"2065","1301","45576"
"2064","1301","45592"
"2066","1302","45562"
"2067","1303","45571"
"2068","1303","45572"
"2069","1304","45564"
"2070","1305","45554"
"2071","1306","45555"
"2072","1307","45561"
"2073","1308","45594"
"2074","1309","45584"
"2076","1310","45521"
"2075","1310","45553"
"2077","1311","45574"
"2078","1312","45581"
"2080","1313","45574"
"2079","1313","45575"
"2081","1314","45558"
"2082","1315","45563"
"2083","1316","45557"
"2084","1317","45559"
"2085","1318","45566"
"2086","1319","45573"
"2087","1320","45586"
"2088","1321","45556"
"2089","1322","45583"
"2091","1323","45411"
"2092","1323","45412"
"2097","1323","45414"
"2094","1323","45415"
"2096","1323","45416"
"2093","1323","45417"
"2095","1323","45418"
"2090","1323","45419"
"2098","1324","45462"
"2099","1325","45464"
"2100","1326","45466"
"2101","1327","45453"
"2102","1328","45454"
"2103","1329","45458"
"2104","1330","45452"
"2105","1331","45457"
"2106","1332","45465"
"2107","1333","45473"
"2108","1334","45456"
"2109","1335","45461"
"2110","1336","45475"
"2111","1337","45459"
"2112","1338","45472"
"2113","1339","45471"
"2115","1340","45455"
"2114","1340","45468"
"2116","1341","45463"
"2117","1342","45468"
"2118","1343","45476"
"2119","1344","45467"
"2120","1345","45474"
"2121","1346","45453"
"2122","1347","45464"
"2123","1348","45471"
"2125","1349","45611"
"2124","1349","45612"
"2126","1349","45613"
"2127","1350","45162"
"2128","1351","45181"
"2129","1352","45191"
"2130","1353","45172"
"2131","1354","45188"
"2132","1355","45151"
"2133","1356","45171"
"2134","1357","45167"
"2135","1358","45155"
"2136","1359","45652"
"2137","1360","45191"
"2138","1361","45164"
"2139","1362","45161"
"2140","1363","45165"
"2141","1364","45152"
"2142","1365","45186"
"2143","1366","45186"
"2144","1367","45153"
"2145","1368","45156"
"2146","1369","45183"
"2147","1370","45192"
"2148","1371","45173"
"2149","1372","45193"
"2150","1373","45166"
"2151","1374","45188"
"2152","1375","45185"
"2153","1376","45161"
"2154","1377","45187"
"2155","1378","45182"
"2156","1379","45154"
"2157","1379","45651"
"2158","1380","45163"
"2159","1381","45187"
"2160","1382","45154"
"2161","1383","45155"
"2162","1384","45153"
"2163","1385","45189"
"2164","1386","45172"
"2165","1386","45181"
"2166","1387","45156"
"2168","1388","45151"
"2167","1388","45152"
"2172","1389","11440"
"2169","1389","11450"
"2170","1389","11460"
"2171","1389","11470"
"2174","1390","11810"
"2177","1390","11820"
"2175","1390","11830"
"2173","1390","11840"
"2176","1390","11850"
"2178","1391","11510"
"2180","1391","11520"
