"id","state","city","subdistrict","jne_code","sicepat_origin_code","sicepat_destination_code","anteraja_code","jet_code","is_active"
"214","Maluku","Kab. Maluku Tenggara Barat ","Selaru","AMQ20811",NULL,"AMQ20811",NULL,NULL,"1"
"215","Maluku","Kab. Maluku Tenggara Barat ","Tanimbar Selatan","AMQ20812",NULL,"AMQ20812",NULL,NULL,"1"
"216","Maluku","Kab. Maluku Tenggara Barat ","Tanimbar Utara","AMQ20813",NULL,"AMQ20813",NULL,NULL,"1"
"217","Maluku","Kab. Maluku Tenggara Barat ","Wer Maktian","AMQ20814",NULL,"AMQ20814",NULL,NULL,"1"
"218","Maluku","Kab. Maluku Tenggara Barat ","Wer Tamrian","AMQ20815",NULL,"AMQ20815",NULL,NULL,"1"
"219","Maluku","Kab. Maluku Tenggara Barat ","Wuar Labobar","AMQ20816",NULL,"AMQ20816",NULL,NULL,"1"
"220","Maluku","Kab. Maluku Tenggara Barat ","Yaru","AMQ20817",NULL,"AMQ20817",NULL,NULL,"1"
"221","Maluku","Kab. Maluku Tenggara Barat ","Molu Maru","AMQ20817",NULL,"AMQ20819",NULL,NULL,"1"
"222","Maluku","Kab. Maluku Barat Daya ","Moa Lakor","AMQ20817",NULL,"AMQ20834",NULL,NULL,"1"
"223","Maluku","Kab. Maluku Barat Daya ","Mdona Hyera/Hiera","AMQ20817",NULL,"AMQ20838",NULL,NULL,"1"
"224","Maluku","Kota Tual ","Pulau Dullah Selatan","AMQ20817",NULL,"AMQ20253",NULL,NULL,"1"
"225","Maluku","Kota Tual ","Pulau Tayando Tam","AMQ20817",NULL,"AMQ20255",NULL,NULL,"1"
"226","Maluku","Kab. Maluku Barat Daya ","Kisar Utara","AMQ20817",NULL,"AMQ20835",NULL,NULL,"1"
"227","Maluku","Kab. Maluku Barat Daya ","Pulau Lakor","AMQ20817",NULL,"AMQ20833",NULL,NULL,"1"
"228","Maluku","Kab. Maluku Barat Daya ","Pulau Masela","AMQ20817",NULL,"AMQ20831",NULL,NULL,"1"
"229","Maluku","Kab. Maluku Barat Daya ","Pulau Wetang","AMQ20817",NULL,"AMQ20830",NULL,NULL,"1"
"230","Maluku","Kab. Maluku Barat Daya ","Wetar Barat","AMQ20817",NULL,"AMQ20829",NULL,NULL,"1"
"231","Maluku","Kab. Maluku Barat Daya ","Wetar Timur","AMQ20817",NULL,"AMQ20828",NULL,NULL,"1"
"232","Maluku","Kab. Maluku Barat Daya ","Wetar Utara","AMQ20817",NULL,"AMQ20827",NULL,NULL,"1"
"233","Maluku","Kab. Maluku Barat Daya ","Dawelor Dawera","AMQ20817",NULL,"AMQ20837",NULL,NULL,"1"
"234","Maluku","Kab. Maluku Barat Daya ","Kepulauan Romang","AMQ20817",NULL,"AMQ20836",NULL,NULL,"1"
"235","Kalimantan Selatan","Kota Banjarmasin","Banjarmasin","BDJ10000","BDJ","BDJ10000",NULL,NULL,"1"
"236","Kalimantan Selatan","Kota Banjarmasin ","Banjarmasin Barat","BDJ10001","BDJ","BDJ10001","63.71.03",NULL,"1"
"237","Kalimantan Selatan","Kota Banjarmasin ","Banjarmasin Selatan","BDJ10002","BDJ","BDJ10002","63.71.01",NULL,"1"
"238","Kalimantan Selatan","Kota Banjarmasin ","Banjarmasin Tengah","BDJ10003","BDJ","BDJ10003","63.71.05",NULL,"1"
"239","Kalimantan Selatan","Kota Banjarmasin ","Banjarmasin Timur","BDJ10004","BDJ","BDJ10004","63.71.02",NULL,"1"
"240","Kalimantan Selatan","Kota Banjarmasin ","Banjarmasin Utara","BDJ10005","BDJ","BDJ10005","63.71.04",NULL,"1"
"241","Kalimantan Selatan","Kab. Hulu Sungai Tengah ","Barabai","BDJ10100",NULL,"BDJ10100",NULL,NULL,"1"
"242","Kalimantan Selatan","Kab. Hulu Sungai Tengah ","Batang Alai Selatan","BDJ10101",NULL,"BDJ10101",NULL,NULL,"1"
"243","Kalimantan Selatan","Kab. Hulu Sungai Tengah ","Batu Benawa","BDJ10102",NULL,"BDJ10102",NULL,NULL,"1"
"244","Kalimantan Selatan","Kab. Hulu Sungai Tengah ","Batang Alai Utara","BDJ10103",NULL,"BDJ10103",NULL,NULL,"1"
"245","Kalimantan Selatan","Kab. Hulu Sungai Tengah ","Haruyan","BDJ10104",NULL,"BDJ10104",NULL,NULL,"1"
"246","Kalimantan Selatan","Kab. Hulu Sungai Tengah ","Labuan Amas Selatan","BDJ10105",NULL,"BDJ10105",NULL,NULL,"1"
"247","Kalimantan Selatan","Kab. Hulu Sungai Tengah ","Labuan Amas Utara","BDJ10106",NULL,"BDJ10106",NULL,NULL,"1"
"248","Kalimantan Selatan","Kab. Hulu Sungai Tengah ","Pandawan","BDJ10107",NULL,"BDJ10107",NULL,NULL,"1"
"249","Kalimantan Selatan","Kab. Hulu Sungai Tengah ","Hantakan","BDJ10109",NULL,"BDJ10109",NULL,NULL,"1"
"250","Kalimantan Selatan","Kab. Hulu Sungai Tengah ","Limpasu","BDJ10109",NULL,"BDJ10110",NULL,NULL,"1"
"251","Kalimantan Selatan","Kab. Hulu Sungai Tengah ","Batang Alai Timur","BDJ10109",NULL,"BDJ10111",NULL,NULL,"1"
"252","Kalimantan Selatan","Kab. Hulu Sungai Selatan ","Kandangan","BDJ10200",NULL,"BDJ10200",NULL,NULL,"1"
"253","Kalimantan Selatan","Kab. Hulu Sungai Selatan ","Angkinang","BDJ10201",NULL,"BDJ10201",NULL,NULL,"1"
"254","Kalimantan Selatan","Kab. Hulu Sungai Selatan ","Daha Selatan","BDJ10202",NULL,"BDJ10202",NULL,NULL,"1"
"255","Kalimantan Selatan","Kab. Hulu Sungai Selatan ","Daha Utara","BDJ10203",NULL,"BDJ10203",NULL,NULL,"1"
"256","Kalimantan Selatan","Kab. Hulu Sungai Selatan ","Kalumpang (Kelumpang)","BDJ10204",NULL,"BDJ10204",NULL,NULL,"1"
"257","Kalimantan Selatan","Kab. Hulu Sungai Selatan ","Loksado","BDJ10205",NULL,"BDJ10205",NULL,NULL,"1"
"258","Kalimantan Selatan","Kab. Hulu Sungai Selatan ","Padang Batung","BDJ10206",NULL,"BDJ10206",NULL,NULL,"1"
"259","Kalimantan Selatan","Kab. Hulu Sungai Selatan ","Simpur","BDJ10207",NULL,"BDJ10207",NULL,NULL,"1"
"260","Kalimantan Selatan","Kab. Hulu Sungai Selatan ","Sungai Raya","BDJ10208",NULL,"BDJ10208",NULL,NULL,"1"
"261","Kalimantan Selatan","Kab. Hulu Sungai Selatan ","Telaga Langsat","BDJ10209",NULL,"BDJ10209",NULL,NULL,"1"
"262","Kalimantan Selatan","Kab. Hulu Sungai Selatan ","Daha Barat","BDJ10210",NULL,"BDJ10210",NULL,NULL,"1"
"263","Kalimantan Selatan","Kab. Kotabaru ","Hampang","BDJ10302",NULL,"BDJ10302",NULL,NULL,"1"
"264","Kalimantan Selatan","Kab. Kotabaru ","Kelumpang Utara","BDJ10303",NULL,"BDJ10303",NULL,NULL,"1"
"265","Kalimantan Selatan","Kab. Kotabaru ","Kelumpang Tengah","BDJ10304",NULL,"BDJ10304",NULL,NULL,"1"
"266","Kalimantan Selatan","Kab. Kotabaru ","Kelumpang Hulu","BDJ10305",NULL,"BDJ10305",NULL,NULL,"1"
"267","Kalimantan Selatan","Kab. Kotabaru ","Kelumpang Selatan","BDJ10306",NULL,"BDJ10306",NULL,NULL,"1"
"268","Kalimantan Selatan","Kab. Kotabaru ","Pamukan Utara","BDJ10309",NULL,"BDJ10309",NULL,NULL,"1"
"269","Kalimantan Selatan","Kab. Kotabaru ","Pamukan Selatan","BDJ10310",NULL,"BDJ10310",NULL,NULL,"1"
"270","Kalimantan Selatan","Kab. Kotabaru ","Pulau Laut Selatan","BDJ10311",NULL,"BDJ10311",NULL,NULL,"1"
"271","Kalimantan Selatan","Kab. Kotabaru ","Pulau Laut Barat","BDJ10312",NULL,"BDJ10312",NULL,NULL,"1"
"272","Kalimantan Selatan","Kab. Kotabaru ","Pulau Laut Timur","BDJ10313",NULL,"BDJ10313",NULL,NULL,"1"
"273","Kalimantan Selatan","Kab. Kotabaru ","Pulau Sembilan","BDJ10314",NULL,"BDJ10314",NULL,NULL,"1"
"274","Kalimantan Selatan","Kab. Kotabaru ","Pulau Sebuku","BDJ10315",NULL,"BDJ10315",NULL,NULL,"1"
"275","Kalimantan Selatan","Kab. Kotabaru ","Sampanahan","BDJ10316",NULL,"BDJ10316",NULL,NULL,"1"
"276","Kalimantan Selatan","Kab. Kotabaru ","Sungai Durian","BDJ10318",NULL,"BDJ10318",NULL,NULL,"1"
"277","Kalimantan Selatan","Kab. Kotabaru ","Pulau Laut Utara","BDJ10319",NULL,"BDJ10319",NULL,NULL,"1"
"278","Kalimantan Selatan","Kab. Kotabaru ","Pulau Laut Tengah","BDJ10319",NULL,"BDJ10323",NULL,NULL,"1"
"279","Kalimantan Selatan","Kab. Kotabaru ","Pulau Laut Kepulauan","BDJ10319",NULL,"BDJ10325",NULL,NULL,"1"
"280","Kalimantan Selatan","Kab. Kotabaru ","Pamukan Barat","BDJ10319",NULL,"BDJ10322",NULL,NULL,"1"
"281","Kalimantan Selatan","Kab. Kotabaru ","Kelumpang Hilir","BDJ10319",NULL,"BDJ10321",NULL,NULL,"1"
"282","Kalimantan Selatan","Kab. Kotabaru ","Kelumpang Barat","BDJ10319",NULL,"BDJ10326",NULL,NULL,"1"
"283","Kalimantan Selatan","Kab. Kotabaru ","Pulau Laut Tanjung Selayar","BDJ10319",NULL,"BDJ10324",NULL,NULL,"1"
"284","Kalimantan Selatan","Kab. Tabalong ","Tanjung","BDJ10400",NULL,"BDJ10400",NULL,NULL,"1"
"285","Kalimantan Selatan","Kab. Tabalong ","Banua Lawas","BDJ10401",NULL,"BDJ10401",NULL,NULL,"1"
"286","Kalimantan Selatan","Kab. Tabalong ","Haruai","BDJ10402",NULL,"BDJ10402",NULL,NULL,"1"
"287","Kalimantan Selatan","Kab. Tabalong ","Jaro","BDJ10403",NULL,"BDJ10403",NULL,NULL,"1"
"288","Kalimantan Selatan","Kab. Tabalong ","Kelua (Klua)","BDJ10404",NULL,"BDJ10404",NULL,NULL,"1"
"289","Kalimantan Selatan","Kab. Tabalong ","Muara Harus","BDJ10405",NULL,"BDJ10405",NULL,NULL,"1"
"290","Kalimantan Selatan","Kab. Tabalong ","Muara Uya","BDJ10406",NULL,"BDJ10406",NULL,NULL,"1"
"291","Kalimantan Selatan","Kab. Tabalong ","Murung Pudak","BDJ10407",NULL,"BDJ10407",NULL,NULL,"1"
"292","Kalimantan Selatan","Kab. Tabalong ","Pugaan","BDJ10408",NULL,"BDJ10408",NULL,NULL,"1"
"293","Kalimantan Selatan","Kab. Tabalong ","Tanta","BDJ10409",NULL,"BDJ10409",NULL,NULL,"1"
"294","Kalimantan Selatan","Kab. Tabalong ","Upau","BDJ10410",NULL,"BDJ10410",NULL,NULL,"1"
"295","Kalimantan Selatan","Kab. Tabalong ","Bintang Ara","BDJ10412",NULL,"BDJ10412",NULL,NULL,"1"
"296","Kalimantan Selatan","Kota Banjarbaru ","Cempaka","BDJ10501",NULL,"BDJ10501",NULL,NULL,"1"
"297","Kalimantan Selatan","Kota Banjarbaru ","Landasan Ulin","BDJ10502",NULL,"BDJ10502",NULL,NULL,"1"
"298","Kalimantan Selatan","Kota Banjarbaru ","Liang Anggang","BDJ10502",NULL,"BDJ10504",NULL,NULL,"1"
"299","Kalimantan Selatan","Kota Banjarbaru ","Banjar Baru Utara","BDJ10502",NULL,"BDJ10505",NULL,NULL,"1"
"300","Kalimantan Selatan","Kota Banjarbaru ","Banjar Baru Selatan","BDJ10502",NULL,"BDJ10503",NULL,NULL,"1"
"301","Kalimantan Selatan","Kab. Hulu Sungai Utara ","Amuntai Utara","BDJ20101",NULL,"BDJ20101",NULL,NULL,"1"
"302","Kalimantan Selatan","Kab. Hulu Sungai Utara ","Amuntai Selatan","BDJ20102",NULL,"BDJ20102",NULL,NULL,"1"
"303","Kalimantan Selatan","Kab. Hulu Sungai Utara ","Babirik","BDJ20104",NULL,"BDJ20104",NULL,NULL,"1"
"304","Kalimantan Selatan","Kab. Hulu Sungai Utara ","Danau Panggang","BDJ20106",NULL,"BDJ20106",NULL,NULL,"1"
"305","Kalimantan Selatan","Kab. Hulu Sungai Utara ","Sungai Pandan","BDJ20111",NULL,"BDJ20111",NULL,NULL,"1"
"306","Kalimantan Selatan","Kab. Hulu Sungai Utara ","Amuntai Tengah","BDJ20112",NULL,"BDJ20112",NULL,NULL,"1"
"307","Kalimantan Selatan","Kab. Hulu Sungai Utara ","Banjang","BDJ20113",NULL,"BDJ20113",NULL,NULL,"1"
"308","Kalimantan Selatan","Kab. Hulu Sungai Utara ","Sungai Tabukan","BDJ20113",NULL,"BDJ20114",NULL,NULL,"1"
"309","Kalimantan Selatan","Kab. Hulu Sungai Utara ","Paminggir","BDJ20113",NULL,"BDJ20115",NULL,NULL,"1"
"310","Kalimantan Selatan","Kab. Hulu Sungai Utara ","Haur Gading","BDJ20113",NULL,"BDJ20116",NULL,NULL,"1"
"311","Kalimantan Selatan","Kab. Barito Kuala ","Marabahan","BDJ20200",NULL,"BDJ20200",NULL,NULL,"1"
"312","Kalimantan Selatan","Kab. Barito Kuala ","Alalak","BDJ20201",NULL,"BDJ20201",NULL,NULL,"1"
"313","Kalimantan Selatan","Kab. Barito Kuala ","Anjir Pasar","BDJ20202",NULL,"BDJ20202",NULL,NULL,"1"
"314","Kalimantan Selatan","Kab. Barito Kuala ","Anjir Muara","BDJ20203",NULL,"BDJ20203",NULL,NULL,"1"
"315","Kalimantan Selatan","Kab. Barito Kuala ","Barambai","BDJ20204",NULL,"BDJ20204",NULL,NULL,"1"
"316","Kalimantan Selatan","Kab. Barito Kuala ","Belawang","BDJ20205",NULL,"BDJ20205",NULL,NULL,"1"
"317","Kalimantan Selatan","Kab. Barito Kuala ","Cerbon","BDJ20206",NULL,"BDJ20206",NULL,NULL,"1"
"318","Kalimantan Selatan","Kab. Barito Kuala ","Kuripan","BDJ20207",NULL,"BDJ20207",NULL,NULL,"1"
"319","Kalimantan Selatan","Kab. Barito Kuala ","Mandastana","BDJ20208",NULL,"BDJ20208",NULL,NULL,"1"
"320","Kalimantan Selatan","Kab. Barito Kuala ","Mekar Sari","BDJ20209",NULL,"BDJ20209",NULL,NULL,"1"
"321","Kalimantan Selatan","Kab. Barito Kuala ","Rantau Badauh","BDJ20210",NULL,"BDJ20210",NULL,NULL,"1"
"322","Kalimantan Selatan","Kab. Barito Kuala ","Tabunganen","BDJ20211",NULL,"BDJ20211",NULL,NULL,"1"
"323","Kalimantan Selatan","Kab. Barito Kuala ","Tabukan","BDJ20212",NULL,"BDJ20212",NULL,NULL,"1"
"324","Kalimantan Selatan","Kab. Barito Kuala ","Tamban","BDJ20213",NULL,"BDJ20213",NULL,NULL,"1"
"325","Kalimantan Selatan","Kab. Barito Kuala ","Bakumpai","BDJ20214",NULL,"BDJ20214",NULL,NULL,"1"
"326","Kalimantan Selatan","Kab. Barito Kuala ","Wanaraya","BDJ20215",NULL,"BDJ20215",NULL,NULL,"1"
"327","Kalimantan Selatan","Kab. Barito Kuala ","Jejangkit","BDJ20215",NULL,"BDJ20218",NULL,NULL,"1"
"328","Kalimantan Selatan","Kab. Banjar ","Martapura Kota","BDJ20300",NULL,"BDJ20300",NULL,NULL,"1"
"329","Kalimantan Selatan","Kab. Banjar ","Aluh-Aluh","BDJ20301",NULL,"BDJ20301",NULL,NULL,"1"
"330","Kalimantan Selatan","Kab. Banjar ","Astambul","BDJ20302",NULL,"BDJ20302",NULL,NULL,"1"
"331","Kalimantan Selatan","Kab. Banjar ","Gambut","BDJ20303",NULL,"BDJ20303",NULL,NULL,"1"
"332","Kalimantan Selatan","Kab. Banjar ","Karang Intan","BDJ20304",NULL,"BDJ20304",NULL,NULL,"1"
"333","Kalimantan Selatan","Kab. Banjar ","Kertak Hanyar","BDJ20305",NULL,"BDJ20305",NULL,NULL,"1"
"334","Kalimantan Selatan","Kab. Banjar ","Pengaron","BDJ20306",NULL,"BDJ20306",NULL,NULL,"1"
"335","Kalimantan Selatan","Kab. Banjar ","Sei/Sungai Tabuk","BDJ20308",NULL,"BDJ20308",NULL,NULL,"1"
"336","Kalimantan Selatan","Kab. Banjar ","Sei/Sungai Pinang","BDJ20309",NULL,"BDJ20309",NULL,NULL,"1"
"337","Kalimantan Selatan","Kab. Banjar ","Aranio","BDJ20310",NULL,"BDJ20310",NULL,NULL,"1"
"338","Kalimantan Selatan","Kab. Banjar ","Mataraman","BDJ20311",NULL,"BDJ20311",NULL,NULL,"1"
"339","Kalimantan Selatan","Kab. Banjar ","Telaga Bauntung","BDJ20311",NULL,"BDJ20316",NULL,NULL,"1"
"340","Kalimantan Selatan","Kab. Banjar ","Tatah Makmur","BDJ20311",NULL,"BDJ20317",NULL,NULL,"1"
"341","Kalimantan Selatan","Kab. Banjar ","Sambung Makmur","BDJ20311",NULL,"BDJ20318",NULL,NULL,"1"
"342","Kalimantan Selatan","Kab. Banjar ","Peramasan","BDJ20311",NULL,"BDJ20319",NULL,NULL,"1"
"343","Kalimantan Selatan","Kab. Banjar ","Martapura Timur","BDJ20311",NULL,"BDJ20315",NULL,NULL,"1"
"344","Kalimantan Selatan","Kab. Banjar ","Martapura Barat","BDJ20311",NULL,"BDJ20320",NULL,NULL,"1"
"345","Kalimantan Selatan","Kab. Banjar ","Beruntung Baru","BDJ20311",NULL,"BDJ20321",NULL,NULL,"1"
"346","Kalimantan Selatan","Kab. Banjar ","Simpang Empat","BDJ20311",NULL,"BDJ20307",NULL,NULL,"1"
"347","Kalimantan Selatan","Kab. Tanah Laut ","Pelaihari","BDJ20400",NULL,"BDJ20400",NULL,NULL,"1"
"348","Kalimantan Selatan","Kab. Tanah Laut ","Bati-Bati","BDJ20401",NULL,"BDJ20401",NULL,NULL,"1"
"349","Kalimantan Selatan","Kab. Tanah Laut ","Jorong","BDJ20402",NULL,"BDJ20402",NULL,NULL,"1"
"350","Kalimantan Selatan","Kab. Tanah Laut ","Kintap","BDJ20403",NULL,"BDJ20403",NULL,NULL,"1"
"351","Kalimantan Selatan","Kab. Tanah Laut ","Kurau","BDJ20404",NULL,"BDJ20404",NULL,NULL,"1"
"352","Kalimantan Selatan","Kab. Tanah Laut ","Panyipatan","BDJ20405",NULL,"BDJ20405",NULL,NULL,"1"
"353","Kalimantan Selatan","Kab. Tanah Laut ","Takisung","BDJ20406",NULL,"BDJ20406",NULL,NULL,"1"
"354","Kalimantan Selatan","Kab. Tanah Laut ","Batu Ampar","BDJ20407",NULL,"BDJ20407",NULL,NULL,"1"
"355","Kalimantan Selatan","Kab. Tanah Laut ","Tambang Ulang","BDJ20408",NULL,"BDJ20408",NULL,NULL,"1"
"356","Kalimantan Selatan","Kab. Tanah Laut ","Bajuin","BDJ20408",NULL,"BDJ20411",NULL,NULL,"1"
"357","Kalimantan Selatan","Kab. Tanah Laut ","Bumi Makmur","BDJ20408",NULL,"BDJ20410",NULL,NULL,"1"
"358","Kalimantan Selatan","Kab. Tapin ","Bakarangan","BDJ20501",NULL,"BDJ20501",NULL,NULL,"1"
"359","Kalimantan Selatan","Kab. Tapin ","Binuang","BDJ20502",NULL,"BDJ20502",NULL,NULL,"1"
"360","Kalimantan Selatan","Kab. Tapin ","Bungur","BDJ20503",NULL,"BDJ20503",NULL,NULL,"1"
"361","Kalimantan Selatan","Kab. Tapin ","Candi Laras Utara","BDJ20504",NULL,"BDJ20504",NULL,NULL,"1"
"362","Kalimantan Selatan","Kab. Tapin ","Candi Laras Selatan","BDJ20505",NULL,"BDJ20505",NULL,NULL,"1"
"363","Kalimantan Selatan","Kab. Tapin ","Hatungun","BDJ20506",NULL,"BDJ20506",NULL,NULL,"1"
"364","Kalimantan Selatan","Kab. Tapin ","Lokpaikat","BDJ20507",NULL,"BDJ20507",NULL,NULL,"1"
"365","Kalimantan Selatan","Kab. Tapin ","Piani","BDJ20508",NULL,"BDJ20508",NULL,NULL,"1"
"366","Kalimantan Selatan","Kab. Tapin ","Salam Babaris","BDJ20509",NULL,"BDJ20509",NULL,NULL,"1"
"367","Kalimantan Selatan","Kab. Tapin ","Tapin Tengah","BDJ20510",NULL,"BDJ20510",NULL,NULL,"1"
"368","Kalimantan Selatan","Kab. Tapin ","Tapin Selatan","BDJ20511",NULL,"BDJ20511",NULL,NULL,"1"
"369","Kalimantan Selatan","Kab. Tapin ","Tapin Utara","BDJ20512",NULL,"BDJ20512",NULL,NULL,"1"
"370","Kalimantan Tengah","Kab. Barito Utara ","Gunung Purei","BDJ20701",NULL,"BDJ20701",NULL,NULL,"1"
"371","Kalimantan Tengah","Kab. Barito Utara ","Gunung Timang","BDJ20702",NULL,"BDJ20702",NULL,NULL,"1"
"372","Kalimantan Tengah","Kab. Barito Utara ","Lahei","BDJ20703",NULL,"BDJ20703",NULL,NULL,"1"
"373","Kalimantan Tengah","Kab. Barito Utara ","Montallat (Montalat)","BDJ20704",NULL,"BDJ20704",NULL,NULL,"1"
"374","Kalimantan Tengah","Kab. Barito Utara ","Teweh Timur","BDJ20705",NULL,"BDJ20705",NULL,NULL,"1"
"375","Kalimantan Tengah","Kab. Barito Utara ","Teweh Tengah","BDJ20706",NULL,"BDJ20706",NULL,NULL,"1"
"376","Kalimantan Tengah","Kab. Barito Utara ","Lahei Barat","BDJ20706",NULL,"BDJ20709",NULL,NULL,"1"
"377","Kalimantan Tengah","Kab. Barito Utara ","Teweh Selatan","BDJ20706",NULL,"BDJ20708",NULL,NULL,"1"
"378","Kalimantan Tengah","Kab. Barito Utara ","Teweh Baru","BDJ20706",NULL,"BDJ20707",NULL,NULL,"1"
"379","Kalimantan Tengah","Kab. Barito Timur ","Awang","BDJ20801",NULL,"BDJ20801",NULL,NULL,"1"
"380","Kalimantan Tengah","Kab. Barito Timur ","Benua Lima","BDJ20802",NULL,"BDJ20802",NULL,NULL,"1"
"381","Kalimantan Tengah","Kab. Barito Timur ","Dusun Tengah","BDJ20803",NULL,"BDJ20803",NULL,NULL,"1"
"382","Kalimantan Tengah","Kab. Barito Timur ","Patangkep Tutui","BDJ20804",NULL,"BDJ20804",NULL,NULL,"1"
"383","Kalimantan Tengah","Kab. Barito Timur ","Pematang Karau","BDJ20805",NULL,"BDJ20805",NULL,NULL,"1"
"384","Kalimantan Tengah","Kab. Barito Timur ","Dusun Timur","BDJ20806",NULL,"BDJ20806",NULL,NULL,"1"
"385","Kalimantan Tengah","Kab. Barito Timur ","Karusen Janang","BDJ20806",NULL,"BDJ20810",NULL,NULL,"1"
"386","Kalimantan Tengah","Kab. Barito Timur ","Paju Epat","BDJ20806",NULL,"BDJ20809",NULL,NULL,"1"
"387","Kalimantan Tengah","Kab. Barito Timur ","Paku","BDJ20806",NULL,"BDJ20808",NULL,NULL,"1"
"388","Kalimantan Tengah","Kab. Barito Timur ","Raren Batuah","BDJ20806",NULL,"BDJ20807",NULL,NULL,"1"
"389","Kalimantan Tengah","Kab. Murung Raya ","Laung Tuhup","BDJ20901",NULL,"BDJ20901",NULL,NULL,"1"
"390","Kalimantan Tengah","Kab. Murung Raya ","Permata Intan","BDJ20902",NULL,"BDJ20902",NULL,NULL,"1"
"391","Kalimantan Tengah","Kab. Murung Raya ","Sumber Barito","BDJ20903",NULL,"BDJ20903",NULL,NULL,"1"
"392","Kalimantan Tengah","Kab. Murung Raya ","Tanah Siang","BDJ20904",NULL,"BDJ20904",NULL,NULL,"1"
"393","Kalimantan Tengah","Kab. Murung Raya ","Murung","BDJ20905",NULL,"BDJ20905",NULL,NULL,"1"
"394","Kalimantan Tengah","Kab. Murung Raya ","Barito Tuhup Raya","BDJ20905",NULL,"BDJ20910",NULL,NULL,"1"
"395","Kalimantan Tengah","Kab. Murung Raya ","Seribu Riam","BDJ20905",NULL,"BDJ20909",NULL,NULL,"1"
"396","Kalimantan Tengah","Kab. Murung Raya ","Sungai Babuat","BDJ20905",NULL,"BDJ20908",NULL,NULL,"1"
"397","Kalimantan Tengah","Kab. Murung Raya ","Tanah Siang Selatan","BDJ20905",NULL,"BDJ20907",NULL,NULL,"1"
"398","Kalimantan Tengah","Kab. Murung Raya ","Uut Murung","BDJ20905",NULL,"BDJ20906",NULL,NULL,"1"
"399","Kalimantan Tengah","Kab. Barito Selatan ","Dusun Hilir","BDJ21102",NULL,"BDJ21102",NULL,NULL,"1"
"400","Kalimantan Tengah","Kab. Barito Selatan ","Dusun Utara","BDJ21103",NULL,"BDJ21103",NULL,NULL,"1"
"401","Kalimantan Tengah","Kab. Barito Selatan ","Jenamas","BDJ21104",NULL,"BDJ21104",NULL,NULL,"1"
"402","Kalimantan Tengah","Kab. Barito Selatan ","Karau Kuala","BDJ21105",NULL,"BDJ21105",NULL,NULL,"1"
"403","Kalimantan Tengah","Kab. Barito Selatan ","Dusun Selatan","BDJ21107",NULL,"BDJ21107",NULL,NULL,"1"
"404","Kalimantan Tengah","Kab. Barito Selatan ","Gunung Bintang Awai","BDJ21108",NULL,"BDJ21108",NULL,NULL,"1"
"405","Kalimantan Selatan","Kab. Balangan ","Paringin","BDJ21200",NULL,"BDJ21200",NULL,NULL,"1"
"406","Kalimantan Selatan","Kab. Balangan ","Awayan","BDJ21201",NULL,"BDJ21201",NULL,NULL,"1"
"407","Kalimantan Selatan","Kab. Balangan ","Batu Mandi","BDJ21202",NULL,"BDJ21202",NULL,NULL,"1"
"408","Kalimantan Selatan","Kab. Balangan ","Halong","BDJ21203",NULL,"BDJ21203",NULL,NULL,"1"
"409","Kalimantan Selatan","Kab. Balangan ","Juai","BDJ21204",NULL,"BDJ21204",NULL,NULL,"1"
"410","Kalimantan Selatan","Kab. Balangan ","Lampihong","BDJ21205",NULL,"BDJ21205",NULL,NULL,"1"
"411","Kalimantan Selatan","Kab. Balangan ","Paringin Selatan","BDJ21205",NULL,"BDJ21207",NULL,NULL,"1"
"412","Kalimantan Selatan","Kab. Balangan ","Tebing Tinggi","BDJ21205",NULL,"BDJ21208",NULL,NULL,"1"
"413","Kalimantan Selatan","Kab. Tanah Bumbu ","Batulicin","BDJ21300",NULL,"BDJ21300",NULL,NULL,"1"
"414","Kalimantan Selatan","Kab. Tanah Bumbu ","Kusan Hilir","BDJ21301",NULL,"BDJ21301",NULL,NULL,"1"
"415","Kalimantan Selatan","Kab. Tanah Bumbu ","Kusan Hulu","BDJ21302",NULL,"BDJ21302",NULL,NULL,"1"
"416","Kalimantan Selatan","Kab. Tanah Bumbu ","Satui","BDJ21303",NULL,"BDJ21303",NULL,NULL,"1"
"417","Kalimantan Selatan","Kab. Tanah Bumbu ","Sungai Loban","BDJ21304",NULL,"BDJ21304",NULL,NULL,"1"
"418","Kalimantan Selatan","Kab. Tanah Bumbu ","Mantewe","BDJ21304",NULL,"BDJ21314",NULL,NULL,"1"
"419","Kalimantan Selatan","Kab. Tanah Bumbu ","Kuranji","BDJ21304",NULL,"BDJ21316",NULL,NULL,"1"
"420","Kalimantan Selatan","Kab. Tanah Bumbu ","Karang Bintang","BDJ21304",NULL,"BDJ21311",NULL,NULL,"1"
"421","Kalimantan Selatan","Kab. Tanah Bumbu ","Angsana","BDJ21304",NULL,"BDJ21315",NULL,NULL,"1"
"422","Kalimantan Selatan","Kab. Tanah Bumbu ","Simpang Empat","BDJ21304",NULL,"BDJ21317",NULL,NULL,"1"
"423","Jawa Barat","Kota Bandung","Cibiru","BDO10002","BDO","BDO10002","32.73.25",NULL,"1"
"424","Jawa Barat","Kota Bandung","Ujung Berung","BDO10018","BDO","BDO10018","32.73.26",NULL,"1"
"425","Jawa Barat","Kota Bandung","Sukasari","BDO10037","BDO","BDO10037","32.73.01",NULL,"1"
